i x0 x1 x2 result
9 8.000000 -1.400000 0.0 0.999582
10 8.000000 -1.400000 0.0 0.999582
1 8.000000 -1.200000 0.0 0.999564
2 8.000000 -1.200000 0.0 0.999564
3 8.000000 -1.200000 0.0 0.999564
4 8.000000 -1.200000 0.0 0.999564
5 8.000000 -1.200000 0.0 0.999564
6 8.000000 -1.200000 0.0 0.999564
7 8.000000 -1.200000 0.0 0.999564
8 8.000000 -1.200000 0.0 0.999564
9 8.000000 -1.200000 0.0 0.999564
10 8.000000 -1.200000 0.0 0.999564
1 8.000000 -1.000000 0.0 0.999541
2 8.000000 -1.000000 0.0 0.999541
3 8.000000 -1.000000 0.0 0.999541
4 8.000000 -1.000000 0.0 0.999541
5 8.000000 -1.000000 0.0 0.999541
6 8.000000 -1.000000 0.0 0.999541
7 8.000000 -1.000000 0.0 0.999541
8 8.000000 -1.000000 0.0 0.999541
9 8.000000 -1.000000 0.0 0.999541
10 8.000000 -1.000000 0.0 0.999541
1 8.000000 -0.800000 0.0 0.999514
2 8.000000 -0.800000 0.0 0.999514
3 8.000000 -0.800000 0.0 0.999514
4 8.000000 -0.800000 0.0 0.999514
5 8.000000 -0.800000 0.0 0.999514
6 8.000000 -0.800000 0.0 0.999514
7 8.000000 -0.800000 0.0 0.999514
8 8.000000 -0.800000 0.0 0.999514
9 8.000000 -0.800000 0.0 0.999514
10 8.000000 -0.800000 0.0 0.999514
1 8.000000 -0.600000 0.0 0.999481
2 8.000000 -0.600000 0.0 0.999481
3 8.000000 -0.600000 0.0 0.999481
4 8.000000 -0.600000 0.0 0.999481
5 8.000000 -0.600000 0.0 0.999481
6 8.000000 -0.600000 0.0 0.999481
7 8.000000 -0.600000 0.0 0.999481
8 8.000000 -0.600000 0.0 0.999481
9 8.000000 -0.600000 0.0 0.999481
10 8.000000 -0.600000 0.0 0.999481
1 8.000000 -0.400000 0.0 0.999440
2 8.000000 -0.400000 0.0 0.999440
3 8.000000 -0.400000 0.0 0.999440
4 8.000000 -0.400000 0.0 0.999440
5 8.000000 -0.400000 0.0 0.999440
6 8.000000 -0.400000 0.0 0.999440
7 8.000000 -0.400000 0.0 0.999440
8 8.000000 -0.400000 0.0 0.999440
9 8.000000 -0.400000 0.0 0.999440
10 8.000000 -0.400000 0.0 0.999440
1 8.000000 -0.200000 0.0 0.999390
2 8.000000 -0.200000 0.0 0.999390
3 8.000000 -0.200000 0.0 0.999390
4 8.000000 -0.200000 0.0 0.999390
5 8.000000 -0.200000 0.0 0.999390
6 8.000000 -0.200000 0.0 0.999390
7 8.000000 -0.200000 0.0 0.999390
8 8.000000 -0.200000 0.0 0.999390
9 8.000000 -0.200000 0.0 0.999390
10 8.000000 -0.200000 0.0 0.999390
1 8.000000 -0.000000 0.0 0.999330
2 8.000000 -0.000000 0.0 0.999329
3 8.000000 -0.000000 0.0 0.999330
4 8.000000 -0.000000 0.0 0.999330
5 8.000000 -0.000000 0.0 0.999330
6 8.000000 -0.000000 0.0 0.999330
7 8.000000 -0.000000 0.0 0.999329
8 8.000000 -0.000000 0.0 0.999330
9 8.000000 -0.000000 0.0 0.999330
10 8.000000 -0.000000 0.0 0.999330
1 8.000000 0.200000 0.0 0.999255
2 8.000000 0.200000 0.0 0.999255
3 8.000000 0.200000 0.0 0.999255
4 8.000000 0.200000 0.0 0.999255
5 8.000000 0.200000 0.0 0.999255
6 8.000000 0.200000 0.0 0.999255
7 8.000000 0.200000 0.0 0.999255
8 8.000000 0.200000 0.0 0.999255
9 8.000000 0.200000 0.0 0.999255
10 8.000000 0.200000 0.0 0.999255
1 8.000000 0.400000 0.0 0.999165
2 8.000000 0.400000 0.0 0.999165
3 8.000000 0.400000 0.0 0.999165
4 8.000000 0.400000 0.0 0.999165
5 8.000000 0.400000 0.0 0.999165
6 8.000000 0.400000 0.0 0.999165
7 8.000000 0.400000 0.0 0.999165
8 8.000000 0.400000 0.0 0.999165
9 8.000000 0.400000 0.0 0.999165
10 8.000000 0.400000 0.0 0.999165
1 8.000000 0.600000 0.0 0.999054
2 8.000000 0.600000 0.0 0.999054
3 8.000000 0.600000 0.0 0.999054
4 8.000000 0.600000 0.0 0.999054
5 8.000000 0.600000 0.0 0.999054
6 8.000000 0.600000 0.0 0.999054
7 8.000000 0.600000 0.0 0.999054
8 8.000000 0.600000 0.0 0.999054
9 8.000000 0.600000 0.0 0.999054
10 8.000000 0.600000 0.0 0.999054
1 8.000000 0.800000 0.0 0.998919
2 8.000000 0.800000 0.0 0.998919
3 8.000000 0.800000 0.0 0.998919
4 8.000000 0.800000 0.0 0.998919
5 8.000000 0.800000 0.0 0.998919
6 8.000000 0.800000 0.0 0.998919
7 8.000000 0.800000 0.0 0.998919
8 8.000000 0.800000 0.0 0.998919
9 8.000000 0.800000 0.0 0.998919
10 8.000000 0.800000 0.0 0.998919
1 8.000000 1.000000 0.0 0.998754
2 8.000000 1.000000 0.0 0.998754
3 8.000000 1.000000 0.0 0.998754
4 8.000000 1.000000 0.0 0.998754
5 8.000000 1.000000 0.0 0.998754
6 8.000000 1.000000 0.0 0.998754
7 8.000000 1.000000 0.0 0.998754
8 8.000000 1.000000 0.0 0.998754
9 8.000000 1.000000 0.0 0.998754
10 8.000000 1.000000 0.0 0.998754
1 8.000000 1.200000 0.0 0.998553
2 8.000000 1.200000 0.0 0.998553
3 8.000000 1.200000 0.0 0.998553
4 8.000000 1.200000 0.0 0.998553
5 8.000000 1.200000 0.0 0.998553
6 8.000000 1.200000 0.0 0.998553
7 8.000000 1.200000 0.0 0.998553
8 8.000000 1.200000 0.0 0.998553
9 8.000000 1.200000 0.0 0.998553
10 8.000000 1.200000 0.0 0.998553
1 8.000000 1.400000 0.0 0.998307
2 8.000000 1.400000 0.0 0.998307
3 8.000000 1.400000 0.0 0.998307
4 8.000000 1.400000 0.0 0.998307
5 8.000000 1.400000 0.0 0.998307
6 8.000000 1.400000 0.0 0.998307
7 8.000000 1.400000 0.0 0.998307
8 8.000000 1.400000 0.0 0.998307
9 8.000000 1.400000 0.0 0.998307
10 8.000000 1.400000 0.0 0.998307
1 8.000000 1.600000 0.0 0.998007
2 8.000000 1.600000 0.0 0.998007
3 8.000000 1.600000 0.0 0.998007
4 8.000000 1.600000 0.0 0.998007
5 8.000000 1.600000 0.0 0.998007
6 8.000000 1.600000 0.0 0.998007
7 8.000000 1.600000 0.0 0.998007
8 8.000000 1.600000 0.0 0.998007
9 8.000000 1.600000 0.0 0.998007
10 8.000000 1.600000 0.0 0.998007
1 8.000000 1.800000 0.0 0.997641
2 8.000000 1.800000 0.0 0.997641
3 8.000000 1.800000 0.0 0.997641
4 8.000000 1.800000 0.0 0.997641
5 8.000000 1.800000 0.0 0.997641
6 8.000000 1.800000 0.0 0.997641
7 8.000000 1.800000 0.0 0.997641
8 8.000000 1.800000 0.0 0.997641
9 8.000000 1.800000 0.0 0.997641
10 8.000000 1.800000 0.0 0.997641
1 8.000000 2.000000 0.0 0.997194
2 8.000000 2.000000 0.0 0.997194
3 8.000000 2.000000 0.0 0.997194
4 8.000000 2.000000 0.0 0.997194
5 8.000000 2.000000 0.0 0.997194
6 8.000000 2.000000 0.0 0.997194
7 8.000000 2.000000 0.0 0.997194
8 8.000000 2.000000 0.0 0.997194
9 8.000000 2.000000 0.0 0.997194
10 8.000000 2.000000 0.0 0.997194
1 8.000000 2.200000 0.0 0.996648
2 8.000000 2.200000 0.0 0.996648
3 8.000000 2.200000 0.0 0.996648
4 8.000000 2.200000 0.0 0.996648
5 8.000000 2.200000 0.0 0.996648
6 8.000000 2.200000 0.0 0.996648
7 8.000000 2.200000 0.0 0.996648
8 8.000000 2.200000 0.0 0.996648
9 8.000000 2.200000 0.0 0.996648
10 8.000000 2.200000 0.0 0.996648
1 8.000000 2.400000 0.0 0.995983
2 8.000000 2.400000 0.0 0.995983
3 8.000000 2.400000 0.0 0.995983
4 8.000000 2.400000 0.0 0.995983
5 8.000000 2.400000 0.0 0.995983
6 8.000000 2.400000 0.0 0.995983
7 8.000000 2.400000 0.0 0.995983
8 8.000000 2.400000 0.0 0.995983
9 8.000000 2.400000 0.0 0.995983
10 8.000000 2.400000 0.0 0.995983
1 8.000000 2.600000 0.0 0.995171
2 8.000000 2.600000 0.0 0.995171
3 8.000000 2.600000 0.0 0.995171
4 8.000000 2.600000 0.0 0.995171
5 8.000000 2.600000 0.0 0.995171
6 8.000000 2.600000 0.0 0.995171
7 8.000000 2.600000 0.0 0.995171
8 8.000000 2.600000 0.0 0.995171
9 8.000000 2.600000 0.0 0.995171
10 8.000000 2.600000 0.0 0.995171
1 8.000000 2.800000 0.0 0.994182
2 8.000000 2.800000 0.0 0.994182
3 8.000000 2.800000 0.0 0.994182
4 8.000000 2.800000 0.0 0.994182
5 8.000000 2.800000 0.0 0.994182
6 8.000000 2.800000 0.0 0.994182
7 8.000000 2.800000 0.0 0.994182
8 8.000000 2.800000 0.0 0.994182
9 8.000000 2.800000 0.0 0.994182
10 8.000000 2.800000 0.0 0.994182
1 8.000000 3.000000 0.0 0.992976
2 8.000000 3.000000 0.0 0.992976
3 8.000000 3.000000 0.0 0.992976
4 8.000000 3.000000 0.0 0.992976
5 8.000000 3.000000 0.0 0.992976
6 8.000000 3.000000 0.0 0.992976
7 8.000000 3.000000 0.0 0.992976
8 8.000000 3.000000 0.0 0.992976
9 8.000000 3.000000 0.0 0.992976
10 8.000000 3.000000 0.0 0.992976
1 8.000000 3.200000 0.0 0.991508
2 8.000000 3.200000 0.0 0.991508
3 8.000000 3.200000 0.0 0.991508
4 8.000000 3.200000 0.0 0.991508
5 8.000000 3.200000 0.0 0.991508
6 8.000000 3.200000 0.0 0.991507
7 8.000000 3.200000 0.0 0.991508
8 8.000000 3.200000 0.0 0.991508
9 8.000000 3.200000 0.0 0.991508
10 8.000000 3.200000 0.0 0.991508
1 8.000000 3.400000 0.0 0.989720
2 8.000000 3.400000 0.0 0.989720
3 8.000000 3.400000 0.0 0.989719
4 8.000000 3.400000 0.0 0.989719
5 8.000000 3.400000 0.0 0.989719
6 8.000000 3.400000 0.0 0.989720
7 8.000000 3.400000 0.0 0.989719
8 8.000000 3.400000 0.0 0.989720
9 8.000000 3.400000 0.0 0.989720
10 8.000000 3.400000 0.0 0.989720
1 8.000000 3.600000 0.0 0.987544
2 8.000000 3.600000 0.0 0.987544
3 8.000000 3.600000 0.0 0.987544
4 8.000000 3.600000 0.0 0.987544
5 8.000000 3.600000 0.0 0.987544
6 8.000000 3.600000 0.0 0.987544
7 8.000000 3.600000 0.0 0.987544
8 8.000000 3.600000 0.0 0.987544
9 8.000000 3.600000 0.0 0.987544
10 8.000000 3.600000 0.0 0.987544
1 8.000000 3.800000 0.0 0.984901
2 8.000000 3.800000 0.0 0.984901
3 8.000000 3.800000 0.0 0.984900
4 8.000000 3.800000 0.0 0.984900
5 8.000000 3.800000 0.0 0.984900
6 8.000000 3.800000 0.0 0.984900
7 8.000000 3.800000 0.0 0.984901
8 8.000000 3.800000 0.0 0.984900
9 8.000000 3.800000 0.0 0.984900
10 8.000000 3.800000 0.0 0.984900
1 8.000000 4.000000 0.0 0.981690
2 8.000000 4.000000 0.0 0.981690
3 8.000000 4.000000 0.0 0.981690
4 8.000000 4.000000 0.0 0.981690
5 8.000000 4.000000 0.0 0.981690
6 8.000000 4.000000 0.0 0.981690
7 8.000000 4.000000 0.0 0.981690
8 8.000000 4.000000 0.0 0.981690
9 8.000000 4.000000 0.0 0.981691
10 8.000000 4.000000 0.0 0.981690
1 8.000000 4.200000 0.0 0.977798
2 8.000000 4.200000 0.0 0.977798
3 8.000000 4.200000 0.0 0.977798
4 8.000000 4.200000 0.0 0.977798
5 8.000000 4.200000 0.0 0.977798
6 8.000000 4.200000 0.0 0.977798
7 8.000000 4.200000 0.0 0.977798
8 8.000000 4.200000 0.0 0.977798
9 8.000000 4.200000 0.0 0.977798
10 8.000000 4.200000 0.0 0.977798
1 8.000000 4.400000 0.0 0.973085
2 8.000000 4.400000 0.0 0.973085
3 8.000000 4.400000 0.0 0.973085
4 8.000000 4.400000 0.0 0.973085
5 8.000000 4.400000 0.0 0.973085
6 8.000000 4.400000 0.0 0.973085
7 8.000000 4.400000 0.0 0.973085
8 8.000000 4.400000 0.0 0.973085
9 8.000000 4.400000 0.0 0.973085
10 8.000000 4.400000 0.0 0.973085
1 8.000000 4.600000 0.0 0.967391
2 8.000000 4.600000 0.0 0.967390
3 8.000000 4.600000 0.0 0.967390
4 8.000000 4.600000 0.0 0.967390
5 8.000000 4.600000 0.0 0.967390
6 8.000000 4.600000 0.0 0.967390
7 8.000000 4.600000 0.0 0.967391
8 8.000000 4.600000 0.0 0.967391
9 8.000000 4.600000 0.0 0.967390
10 8.000000 4.600000 0.0 0.967390
1 8.000000 4.800000 0.0 0.960525
2 8.000000 4.800000 0.0 0.960525
3 8.000000 4.800000 0.0 0.960525
4 8.000000 4.800000 0.0 0.960525
5 8.000000 4.800000 0.0 0.960525
6 8.000000 4.800000 0.0 0.960525
7 8.000000 4.800000 0.0 0.960525
8 8.000000 4.800000 0.0 0.960525
9 8.000000 4.800000 0.0 0.960525
10 8.000000 4.800000 0.0 0.960525
1 8.000000 5.000000 0.0 0.952270
2 8.000000 5.000000 0.0 0.952270
3 8.000000 5.000000 0.0 0.952270
4 8.000000 5.000000 0.0 0.952270
5 8.000000 5.000000 0.0 0.952270
6 8.000000 5.000000 0.0 0.952270
7 8.000000 5.000000 0.0 0.952270
8 8.000000 5.000000 0.0 0.952270
9 8.000000 5.000000 0.0 0.952270
10 8.000000 5.000000 0.0 0.952270
1 8.000000 5.200000 0.0 0.942378
2 8.000000 5.200000 0.0 0.942378
3 8.000000 5.200000 0.0 0.942378
4 8.000000 5.200000 0.0 0.942378
5 8.000000 5.200000 0.0 0.942378
6 8.000000 5.200000 0.0 0.942378
7 8.000000 5.200000 0.0 0.942378
8 8.000000 5.200000 0.0 0.942378
9 8.000000 5.200000 0.0 0.942378
10 8.000000 5.200000 0.0 0.942378
1 8.000000 5.400000 0.0 0.930571
2 8.000000 5.400000 0.0 0.930571
3 8.000000 5.400000 0.0 0.930571
4 8.000000 5.400000 0.0 0.930571
5 8.000000 5.400000 0.0 0.930571
6 8.000000 5.400000 0.0 0.930571
7 8.000000 5.400000 0.0 0.930571
8 8.000000 5.400000 0.0 0.930571
9 8.000000 5.400000 0.0 0.930571
10 8.000000 5.400000 0.0 0.930571
1 8.000000 5.600000 0.0 0.916545
2 8.000000 5.600000 0.0 0.916546
3 8.000000 5.600000 0.0 0.916545
4 8.000000 5.600000 0.0 0.916545
5 8.000000 5.600000 0.0 0.916545
6 8.000000 5.600000 0.0 0.916545
7 8.000000 5.600000 0.0 0.916546
8 8.000000 5.600000 0.0 0.916545
9 8.000000 5.600000 0.0 0.916546
10 8.000000 5.600000 0.0 0.916545
1 8.000000 5.800000 0.0 0.899978
2 8.000000 5.800000 0.0 0.899978
3 8.000000 5.800000 0.0 0.899978
4 8.000000 5.800000 0.0 0.899978
5 8.000000 5.800000 0.0 0.899978
6 8.000000 5.800000 0.0 0.899978
7 8.000000 5.800000 0.0 0.899978
8 8.000000 5.800000 0.0 0.899978
9 8.000000 5.800000 0.0 0.899978
10 8.000000 5.800000 0.0 0.899978
1 8.000000 6.000000 0.0 0.880537
2 8.000000 6.000000 0.0 0.880537
3 8.000000 6.000000 0.0 0.880537
4 8.000000 6.000000 0.0 0.880537
5 8.000000 6.000000 0.0 0.880537
6 8.000000 6.000000 0.0 0.880537
7 8.000000 6.000000 0.0 0.880537
8 8.000000 6.000000 0.0 0.880537
9 8.000000 6.000000 0.0 0.880537
10 8.000000 6.000000 0.0 0.880537
1 8.000000 6.200000 0.0 0.857902
2 8.000000 6.200000 0.0 0.857902
3 8.000000 6.200000 0.0 0.857902
4 8.000000 6.200000 0.0 0.857902
5 8.000000 6.200000 0.0 0.857902
6 8.000000 6.200000 0.0 0.857902
7 8.000000 6.200000 0.0 0.857902
8 8.000000 6.200000 0.0 0.857902
9 8.000000 6.200000 0.0 0.857902
10 8.000000 6.200000 0.0 0.857902
1 8.000000 6.400000 0.0 0.831786
2 8.000000 6.400000 0.0 0.831786
3 8.000000 6.400000 0.0 0.831786
4 8.000000 6.400000 0.0 0.831786
5 8.000000 6.400000 0.0 0.831786
6 8.000000 6.400000 0.0 0.831786
7 8.000000 6.400000 0.0 0.831786
8 8.000000 6.400000 0.0 0.831786
9 8.000000 6.400000 0.0 0.831786
10 8.000000 6.400000 0.0 0.831786
1 8.000000 6.600000 0.0 0.801968
2 8.000000 6.600000 0.0 0.801968
3 8.000000 6.600000 0.0 0.801968
4 8.000000 6.600000 0.0 0.801968
5 8.000000 6.600000 0.0 0.801968
6 8.000000 6.600000 0.0 0.801968
7 8.000000 6.600000 0.0 0.801968
8 8.000000 6.600000 0.0 0.801968
9 8.000000 6.600000 0.0 0.801968
10 8.000000 6.600000 0.0 0.801968
1 8.000000 6.800000 0.0 0.768327
2 8.000000 6.800000 0.0 0.768327
3 8.000000 6.800000 0.0 0.768327
4 8.000000 6.800000 0.0 0.768327
5 8.000000 6.800000 0.0 0.768327
6 8.000000 6.800000 0.0 0.768327
7 8.000000 6.800000 0.0 0.768327
8 8.000000 6.800000 0.0 0.768327
9 8.000000 6.800000 0.0 0.768327
10 8.000000 6.800000 0.0 0.768327
1 8.000000 7.000000 0.0 0.730879
2 8.000000 7.000000 0.0 0.730879
3 8.000000 7.000000 0.0 0.730879
4 8.000000 7.000000 0.0 0.730879
5 8.000000 7.000000 0.0 0.730879
6 8.000000 7.000000 0.0 0.730879
7 8.000000 7.000000 0.0 0.730879
8 8.000000 7.000000 0.0 0.730879
9 8.000000 7.000000 0.0 0.730879
10 8.000000 7.000000 0.0 0.730879
1 8.000000 7.200000 0.0 0.689815
2 8.000000 7.200000 0.0 0.689815
3 8.000000 7.200000 0.0 0.689815
4 8.000000 7.200000 0.0 0.689815
5 8.000000 7.200000 0.0 0.689815
6 8.000000 7.200000 0.0 0.689815
7 8.000000 7.200000 0.0 0.689815
8 8.000000 7.200000 0.0 0.689815
9 8.000000 7.200000 0.0 0.689815
10 8.000000 7.200000 0.0 0.689815
1 8.000000 7.400000 0.0 0.645516
2 8.000000 7.400000 0.0 0.645517
3 8.000000 7.400000 0.0 0.645516
4 8.000000 7.400000 0.0 0.645516
5 8.000000 7.400000 0.0 0.645517
6 8.000000 7.400000 0.0 0.645516
7 8.000000 7.400000 0.0 0.645516
8 8.000000 7.400000 0.0 0.645516
9 8.000000 7.400000 0.0 0.645517
10 8.000000 7.400000 0.0 0.645517
1 8.000000 7.600000 0.0 0.598567
2 8.000000 7.600000 0.0 0.598567
3 8.000000 7.600000 0.0 0.598567
4 8.000000 7.600000 0.0 0.598567
5 8.000000 7.600000 0.0 0.598567
6 8.000000 7.600000 0.0 0.598568
7 8.000000 7.600000 0.0 0.598567
8 8.000000 7.600000 0.0 0.598567
9 8.000000 7.600000 0.0 0.598567
10 8.000000 7.600000 0.0 0.598567
1 8.000000 7.800000 0.0 0.549733
2 8.000000 7.800000 0.0 0.549733
3 8.000000 7.800000 0.0 0.549733
4 8.000000 7.800000 0.0 0.549733
5 8.000000 7.800000 0.0 0.549733
6 8.000000 7.800000 0.0 0.549732
7 8.000000 7.800000 0.0 0.549732
8 8.000000 7.800000 0.0 0.549733
9 8.000000 7.800000 0.0 0.549733
10 8.000000 7.800000 0.0 0.549733
1 8.000000 8.000000 0.0 0.499916
2 8.000000 8.000000 0.0 0.499916
3 8.000000 8.000000 0.0 0.499916
4 8.000000 8.000000 0.0 0.499916
5 8.000000 8.000000 0.0 0.499916
6 8.000000 8.000000 0.0 0.499916
7 8.000000 8.000000 0.0 0.499916
8 8.000000 8.000000 0.0 0.499916
9 8.000000 8.000000 0.0 0.499916
10 8.000000 8.000000 0.0 0.499916
1 8.000000 8.200000 0.0 0.450098
2 8.000000 8.200000 0.0 0.450098
3 8.000000 8.200000 0.0 0.450098
4 8.000000 8.200000 0.0 0.450098
5 8.000000 8.200000 0.0 0.450098
6 8.000000 8.200000 0.0 0.450098
7 8.000000 8.200000 0.0 0.450098
8 8.000000 8.200000 0.0 0.450098
9 8.000000 8.200000 0.0 0.450098
10 8.000000 8.200000 0.0 0.450098
1 8.000000 8.400000 0.0 0.401258
2 8.000000 8.400000 0.0 0.401258
3 8.000000 8.400000 0.0 0.401258
4 8.000000 8.400000 0.0 0.401258
5 8.000000 8.400000 0.0 0.401258
6 8.000000 8.400000 0.0 0.401258
7 8.000000 8.400000 0.0 0.401258
8 8.000000 8.400000 0.0 0.401258
9 8.000000 8.400000 0.0 0.401258
10 8.000000 8.400000 0.0 0.401258
1 8.000000 8.600000 0.0 0.354302
2 8.000000 8.600000 0.0 0.354302
3 8.000000 8.600000 0.0 0.354301
4 8.000000 8.600000 0.0 0.354301
5 8.000000 8.600000 0.0 0.354302
6 8.000000 8.600000 0.0 0.354302
7 8.000000 8.600000 0.0 0.354301
8 8.000000 8.600000 0.0 0.354301
9 8.000000 8.600000 0.0 0.354302
10 8.000000 8.600000 0.0 0.354302
1 8.000000 8.800000 0.0 0.309993
2 8.000000 8.800000 0.0 0.309993
3 8.000000 8.800000 0.0 0.309993
4 8.000000 8.800000 0.0 0.309993
5 8.000000 8.800000 0.0 0.309993
6 8.000000 8.800000 0.0 0.309993
7 8.000000 8.800000 0.0 0.309993
8 8.000000 8.800000 0.0 0.309993
9 8.000000 8.800000 0.0 0.309993
10 8.000000 8.800000 0.0 0.309993
1 8.000000 9.000000 0.0 0.268917
2 8.000000 9.000000 0.0 0.268917
3 8.000000 9.000000 0.0 0.268917
4 8.000000 9.000000 0.0 0.268917
5 8.000000 9.000000 0.0 0.268917
6 8.000000 9.000000 0.0 0.268917
7 8.000000 9.000000 0.0 0.268917
8 8.000000 9.000000 0.0 0.268917
9 8.000000 9.000000 0.0 0.268917
10 8.000000 9.000000 0.0 0.268917
1 8.000000 9.200000 0.0 0.231457
2 8.000000 9.200000 0.0 0.231457
3 8.000000 9.200000 0.0 0.231457
4 8.000000 9.200000 0.0 0.231457
5 8.000000 9.200000 0.0 0.231457
6 8.000000 9.200000 0.0 0.231457
7 8.000000 9.200000 0.0 0.231457
8 8.000000 9.200000 0.0 0.231457
9 8.000000 9.200000 0.0 0.231457
10 8.000000 9.200000 0.0 0.231457
1 8.000000 9.400000 0.0 0.197803
2 8.000000 9.400000 0.0 0.197803
3 8.000000 9.400000 0.0 0.197803
4 8.000000 9.400000 0.0 0.197803
5 8.000000 9.400000 0.0 0.197803
6 8.000000 9.400000 0.0 0.197803
7 8.000000 9.400000 0.0 0.197803
8 8.000000 9.400000 0.0 0.197803
9 8.000000 9.400000 0.0 0.197803
10 8.000000 9.400000 0.0 0.197803
1 8.000000 9.600000 0.0 0.167972
2 8.000000 9.600000 0.0 0.167972
3 8.000000 9.600000 0.0 0.167972
4 8.000000 9.600000 0.0 0.167972
5 8.000000 9.600000 0.0 0.167972
6 8.000000 9.600000 0.0 0.167972
7 8.000000 9.600000 0.0 0.167972
8 8.000000 9.600000 0.0 0.167972
9 8.000000 9.600000 0.0 0.167972
10 8.000000 9.600000 0.0 0.167972
1 8.000000 9.800000 0.0 0.141844
2 8.000000 9.800000 0.0 0.141844
3 8.000000 9.800000 0.0 0.141844
4 8.000000 9.800000 0.0 0.141844
5 8.000000 9.800000 0.0 0.141844
6 8.000000 9.800000 0.0 0.141844
7 8.000000 9.800000 0.0 0.141844
8 8.000000 9.800000 0.0 0.141844
9 8.000000 9.800000 0.0 0.141844
10 8.000000 9.800000 0.0 0.141844
1 8.000000 10.000000 0.0 0.119198
2 8.000000 10.000000 0.0 0.119198
3 8.000000 10.000000 0.0 0.119198
4 8.000000 10.000000 0.0 0.119198
5 8.000000 10.000000 0.0 0.119198
6 8.000000 10.000000 0.0 0.119198
7 8.000000 10.000000 0.0 0.119198
8 8.000000 10.000000 0.0 0.119198
9 8.000000 10.000000 0.0 0.119198
10 8.000000 10.000000 0.0 0.119198
1 8.200000 -10.000000 0.0 0.999725
2 8.200000 -10.000000 0.0 0.999725
3 8.200000 -10.000000 0.0 0.999725
4 8.200000 -10.000000 0.0 0.999726
5 8.200000 -10.000000 0.0 0.999725
6 8.200000 -10.000000 0.0 0.999725
7 8.200000 -10.000000 0.0 0.999725
8 8.200000 -10.000000 0.0 0.999725
9 8.200000 -10.000000 0.0 0.999725
10 8.200000 -10.000000 0.0 0.999726
1 8.200000 -9.800000 0.0 0.999725
2 8.200000 -9.800000 0.0 0.999725
3 8.200000 -9.800000 0.0 0.999725
4 8.200000 -9.800000 0.0 0.999725
5 8.200000 -9.800000 0.0 0.999725
6 8.200000 -9.800000 0.0 0.999725
7 8.200000 -9.800000 0.0 0.999725
8 8.200000 -9.800000 0.0 0.999725
9 8.200000 -9.800000 0.0 0.999725
10 8.200000 -9.800000 0.0 0.999725
1 8.200000 -9.600000 0.0 0.999725
2 8.200000 -9.600000 0.0 0.999725
3 8.200000 -9.600000 0.0 0.999725
4 8.200000 -9.600000 0.0 0.999726
5 8.200000 -9.600000 0.0 0.999725
6 8.200000 -9.600000 0.0 0.999725
7 8.200000 -9.600000 0.0 0.999725
8 8.200000 -9.600000 0.0 0.999725
9 8.200000 -9.600000 0.0 0.999725
10 8.200000 -9.600000 0.0 0.999725
1 8.200000 -9.400000 0.0 0.999725
2 8.200000 -9.400000 0.0 0.999725
3 8.200000 -9.400000 0.0 0.999725
4 8.200000 -9.400000 0.0 0.999725
5 8.200000 -9.400000 0.0 0.999725
6 8.200000 -9.400000 0.0 0.999725
7 8.200000 -9.400000 0.0 0.999725
8 8.200000 -9.400000 0.0 0.999725
9 8.200000 -9.400000 0.0 0.999725
10 8.200000 -9.400000 0.0 0.999725
1 8.200000 -9.200000 0.0 0.999725
2 8.200000 -9.200000 0.0 0.999725
3 8.200000 -9.200000 0.0 0.999725
4 8.200000 -9.200000 0.0 0.999725
5 8.200000 -9.200000 0.0 0.999725
6 8.200000 -9.200000 0.0 0.999725
7 8.200000 -9.200000 0.0 0.999725
8 8.200000 -9.200000 0.0 0.999725
9 8.200000 -9.200000 0.0 0.999725
10 8.200000 -9.200000 0.0 0.999725
1 8.200000 -9.000000 0.0 0.999725
2 8.200000 -9.000000 0.0 0.999725
3 8.200000 -9.000000 0.0 0.999725
4 8.200000 -9.000000 0.0 0.999725
5 8.200000 -9.000000 0.0 0.999725
6 8.200000 -9.000000 0.0 0.999725
7 8.200000 -9.000000 0.0 0.999726
8 8.200000 -9.000000 0.0 0.999725
9 8.200000 -9.000000 0.0 0.999725
10 8.200000 -9.000000 0.0 0.999725
1 8.200000 -8.800000 0.0 0.999725
2 8.200000 -8.800000 0.0 0.999725
3 8.200000 -8.800000 0.0 0.999725
4 8.200000 -8.800000 0.0 0.999725
5 8.200000 -8.800000 0.0 0.999725
6 8.200000 -8.800000 0.0 0.999725
7 8.200000 -8.800000 0.0 0.999725
8 8.200000 -8.800000 0.0 0.999725
9 8.200000 -8.800000 0.0 0.999725
10 8.200000 -8.800000 0.0 0.999725
1 8.200000 -8.600000 0.0 0.999725
2 8.200000 -8.600000 0.0 0.999725
3 8.200000 -8.600000 0.0 0.999725
4 8.200000 -8.600000 0.0 0.999725
5 8.200000 -8.600000 0.0 0.999725
6 8.200000 -8.600000 0.0 0.999725
7 8.200000 -8.600000 0.0 0.999725
8 8.200000 -8.600000 0.0 0.999725
9 8.200000 -8.600000 0.0 0.999725
10 8.200000 -8.600000 0.0 0.999725
1 8.200000 -8.400000 0.0 0.999725
2 8.200000 -8.400000 0.0 0.999725
3 8.200000 -8.400000 0.0 0.999725
4 8.200000 -8.400000 0.0 0.999725
5 8.200000 -8.400000 0.0 0.999725
6 8.200000 -8.400000 0.0 0.999725
