i x0 x1 x2 result
2 8.800000 4.200000 0.0 0.9899
3 8.800000 4.200000 0.0 0.9899
4 8.800000 4.200000 0.0 0.9899
5 8.800000 4.200000 0.0 0.9899
6 8.800000 4.200000 0.0 0.989901
7 8.800000 4.200000 0.0 0.9899
8 8.800000 4.200000 0.0 0.9899
9 8.800000 4.200000 0.0 0.9899
10 8.800000 4.200000 0.0 0.9899
1 8.800000 4.400000 0.0 0.987724
2 8.800000 4.400000 0.0 0.987724
3 8.800000 4.400000 0.0 0.987725
4 8.800000 4.400000 0.0 0.987724
5 8.800000 4.400000 0.0 0.987724
6 8.800000 4.400000 0.0 0.987724
7 8.800000 4.400000 0.0 0.987724
8 8.800000 4.400000 0.0 0.987725
9 8.800000 4.400000 0.0 0.987725
10 8.800000 4.400000 0.0 0.987724
1 8.800000 4.600000 0.0 0.98508
2 8.800000 4.600000 0.0 0.98508
3 8.800000 4.600000 0.0 0.98508
4 8.800000 4.600000 0.0 0.98508
5 8.800000 4.600000 0.0 0.98508
6 8.800000 4.600000 0.0 0.98508
7 8.800000 4.600000 0.0 0.98508
8 8.800000 4.600000 0.0 0.98508
9 8.800000 4.600000 0.0 0.98508
10 8.800000 4.600000 0.0 0.98508
1 8.800000 4.800000 0.0 0.981869
2 8.800000 4.800000 0.0 0.981868
3 8.800000 4.800000 0.0 0.981869
4 8.800000 4.800000 0.0 0.981869
5 8.800000 4.800000 0.0 0.981869
6 8.800000 4.800000 0.0 0.981868
7 8.800000 4.800000 0.0 0.981868
8 8.800000 4.800000 0.0 0.981868
9 8.800000 4.800000 0.0 0.981869
10 8.800000 4.800000 0.0 0.981868
1 8.800000 5.000000 0.0 0.977975
2 8.800000 5.000000 0.0 0.977975
3 8.800000 5.000000 0.0 0.977974
4 8.800000 5.000000 0.0 0.977975
5 8.800000 5.000000 0.0 0.977974
6 8.800000 5.000000 0.0 0.977975
7 8.800000 5.000000 0.0 0.977975
8 8.800000 5.000000 0.0 0.977975
9 8.800000 5.000000 0.0 0.977975
10 8.800000 5.000000 0.0 0.977975
1 8.800000 5.200000 0.0 0.97326
2 8.800000 5.200000 0.0 0.97326
3 8.800000 5.200000 0.0 0.97326
4 8.800000 5.200000 0.0 0.97326
5 8.800000 5.200000 0.0 0.97326
6 8.800000 5.200000 0.0 0.97326
7 8.800000 5.200000 0.0 0.97326
8 8.800000 5.200000 0.0 0.97326
9 8.800000 5.200000 0.0 0.97326
10 8.800000 5.200000 0.0 0.97326
1 8.800000 5.400000 0.0 0.967563
2 8.800000 5.400000 0.0 0.967563
3 8.800000 5.400000 0.0 0.967563
4 8.800000 5.400000 0.0 0.967563
5 8.800000 5.400000 0.0 0.967563
6 8.800000 5.400000 0.0 0.967563
7 8.800000 5.400000 0.0 0.967563
8 8.800000 5.400000 0.0 0.967563
9 8.800000 5.400000 0.0 0.967563
10 8.800000 5.400000 0.0 0.967563
1 8.800000 5.600000 0.0 0.960695
2 8.800000 5.600000 0.0 0.960695
3 8.800000 5.600000 0.0 0.960695
4 8.800000 5.600000 0.0 0.960695
5 8.800000 5.600000 0.0 0.960695
6 8.800000 5.600000 0.0 0.960695
7 8.800000 5.600000 0.0 0.960695
8 8.800000 5.600000 0.0 0.960695
9 8.800000 5.600000 0.0 0.960695
10 8.800000 5.600000 0.0 0.960695
1 8.800000 5.800000 0.0 0.952437
2 8.800000 5.800000 0.0 0.952437
3 8.800000 5.800000 0.0 0.952437
4 8.800000 5.800000 0.0 0.952437
5 8.800000 5.800000 0.0 0.952437
6 8.800000 5.800000 0.0 0.952438
7 8.800000 5.800000 0.0 0.952437
8 8.800000 5.800000 0.0 0.952437
9 8.800000 5.800000 0.0 0.952437
10 8.800000 5.800000 0.0 0.952437
1 8.800000 6.000000 0.0 0.942542
2 8.800000 6.000000 0.0 0.942542
3 8.800000 6.000000 0.0 0.942542
4 8.800000 6.000000 0.0 0.942542
5 8.800000 6.000000 0.0 0.942542
6 8.800000 6.000000 0.0 0.942542
7 8.800000 6.000000 0.0 0.942542
8 8.800000 6.000000 0.0 0.942542
9 8.800000 6.000000 0.0 0.942542
10 8.800000 6.000000 0.0 0.942542
1 8.800000 6.200000 0.0 0.930731
2 8.800000 6.200000 0.0 0.930731
3 8.800000 6.200000 0.0 0.930731
4 8.800000 6.200000 0.0 0.930731
5 8.800000 6.200000 0.0 0.930731
6 8.800000 6.200000 0.0 0.930731
7 8.800000 6.200000 0.0 0.930731
8 8.800000 6.200000 0.0 0.930731
9 8.800000 6.200000 0.0 0.930731
10 8.800000 6.200000 0.0 0.930731
1 8.800000 6.400000 0.0 0.916701
2 8.800000 6.400000 0.0 0.916701
3 8.800000 6.400000 0.0 0.916701
4 8.800000 6.400000 0.0 0.916701
5 8.800000 6.400000 0.0 0.916701
6 8.800000 6.400000 0.0 0.916701
7 8.800000 6.400000 0.0 0.916701
8 8.800000 6.400000 0.0 0.916701
9 8.800000 6.400000 0.0 0.916701
10 8.800000 6.400000 0.0 0.916701
1 8.800000 6.600000 0.0 0.900127
2 8.800000 6.600000 0.0 0.900127
3 8.800000 6.600000 0.0 0.900128
4 8.800000 6.600000 0.0 0.900127
5 8.800000 6.600000 0.0 0.900127
6 8.800000 6.600000 0.0 0.900127
7 8.800000 6.600000 0.0 0.900127
8 8.800000 6.600000 0.0 0.900127
9 8.800000 6.600000 0.0 0.900127
10 8.800000 6.600000 0.0 0.900127
1 8.800000 6.800000 0.0 0.88068
2 8.800000 6.800000 0.0 0.88068
3 8.800000 6.800000 0.0 0.88068
4 8.800000 6.800000 0.0 0.88068
5 8.800000 6.800000 0.0 0.88068
6 8.800000 6.800000 0.0 0.88068
7 8.800000 6.800000 0.0 0.88068
8 8.800000 6.800000 0.0 0.88068
9 8.800000 6.800000 0.0 0.88068
10 8.800000 6.800000 0.0 0.88068
1 8.800000 7.000000 0.0 0.858038
2 8.800000 7.000000 0.0 0.858038
3 8.800000 7.000000 0.0 0.858038
4 8.800000 7.000000 0.0 0.858038
5 8.800000 7.000000 0.0 0.858038
6 8.800000 7.000000 0.0 0.858038
7 8.800000 7.000000 0.0 0.858038
8 8.800000 7.000000 0.0 0.858038
9 8.800000 7.000000 0.0 0.858038
10 8.800000 7.000000 0.0 0.858038
1 8.800000 7.200000 0.0 0.831914
2 8.800000 7.200000 0.0 0.831914
3 8.800000 7.200000 0.0 0.831914
4 8.800000 7.200000 0.0 0.831914
5 8.800000 7.200000 0.0 0.831914
6 8.800000 7.200000 0.0 0.831914
7 8.800000 7.200000 0.0 0.831914
8 8.800000 7.200000 0.0 0.831914
9 8.800000 7.200000 0.0 0.831914
10 8.800000 7.200000 0.0 0.831914
1 8.800000 7.400000 0.0 0.802087
2 8.800000 7.400000 0.0 0.802087
3 8.800000 7.400000 0.0 0.802087
4 8.800000 7.400000 0.0 0.802087
5 8.800000 7.400000 0.0 0.802087
6 8.800000 7.400000 0.0 0.802087
7 8.800000 7.400000 0.0 0.802087
8 8.800000 7.400000 0.0 0.802087
9 8.800000 7.400000 0.0 0.802087
10 8.800000 7.400000 0.0 0.802087
1 8.800000 7.600000 0.0 0.768436
2 8.800000 7.600000 0.0 0.768436
3 8.800000 7.600000 0.0 0.768436
4 8.800000 7.600000 0.0 0.768436
5 8.800000 7.600000 0.0 0.768436
6 8.800000 7.600000 0.0 0.768436
7 8.800000 7.600000 0.0 0.768436
8 8.800000 7.600000 0.0 0.768436
9 8.800000 7.600000 0.0 0.768436
10 8.800000 7.600000 0.0 0.768436
1 8.800000 7.800000 0.0 0.730978
2 8.800000 7.800000 0.0 0.730978
3 8.800000 7.800000 0.0 0.730978
4 8.800000 7.800000 0.0 0.730978
5 8.800000 7.800000 0.0 0.730978
6 8.800000 7.800000 0.0 0.730978
7 8.800000 7.800000 0.0 0.730978
8 8.800000 7.800000 0.0 0.730978
9 8.800000 7.800000 0.0 0.730978
10 8.800000 7.800000 0.0 0.730978
1 8.800000 8.000000 0.0 0.689903
2 8.800000 8.000000 0.0 0.689903
3 8.800000 8.000000 0.0 0.689903
4 8.800000 8.000000 0.0 0.689903
5 8.800000 8.000000 0.0 0.689903
6 8.800000 8.000000 0.0 0.689903
7 8.800000 8.000000 0.0 0.689903
8 8.800000 8.000000 0.0 0.689903
9 8.800000 8.000000 0.0 0.689903
10 8.800000 8.000000 0.0 0.689903
1 8.800000 8.200000 0.0 0.645594
2 8.800000 8.200000 0.0 0.645594
3 8.800000 8.200000 0.0 0.645594
4 8.800000 8.200000 0.0 0.645594
5 8.800000 8.200000 0.0 0.645594
6 8.800000 8.200000 0.0 0.645594
7 8.800000 8.200000 0.0 0.645594
8 8.800000 8.200000 0.0 0.645593
9 8.800000 8.200000 0.0 0.645594
10 8.800000 8.200000 0.0 0.645594
1 8.800000 8.400000 0.0 0.598634
2 8.800000 8.400000 0.0 0.598634
3 8.800000 8.400000 0.0 0.598634
4 8.800000 8.400000 0.0 0.598634
5 8.800000 8.400000 0.0 0.598634
6 8.800000 8.400000 0.0 0.598634
7 8.800000 8.400000 0.0 0.598634
8 8.800000 8.400000 0.0 0.598634
9 8.800000 8.400000 0.0 0.598634
10 8.800000 8.400000 0.0 0.598634
1 8.800000 8.600000 0.0 0.549788
2 8.800000 8.600000 0.0 0.549788
3 8.800000 8.600000 0.0 0.549788
4 8.800000 8.600000 0.0 0.549788
5 8.800000 8.600000 0.0 0.549788
6 8.800000 8.600000 0.0 0.549788
7 8.800000 8.600000 0.0 0.549789
8 8.800000 8.600000 0.0 0.549788
9 8.800000 8.600000 0.0 0.549788
10 8.800000 8.600000 0.0 0.549788
1 8.800000 8.800000 0.0 0.499962
2 8.800000 8.800000 0.0 0.499962
3 8.800000 8.800000 0.0 0.499962
4 8.800000 8.800000 0.0 0.499962
5 8.800000 8.800000 0.0 0.499962
6 8.800000 8.800000 0.0 0.499962
7 8.800000 8.800000 0.0 0.499962
8 8.800000 8.800000 0.0 0.499962
9 8.800000 8.800000 0.0 0.499962
10 8.800000 8.800000 0.0 0.499963
1 8.800000 9.000000 0.0 0.450135
2 8.800000 9.000000 0.0 0.450135
3 8.800000 9.000000 0.0 0.450136
4 8.800000 9.000000 0.0 0.450136
5 8.800000 9.000000 0.0 0.450135
6 8.800000 9.000000 0.0 0.450135
7 8.800000 9.000000 0.0 0.450135
8 8.800000 9.000000 0.0 0.450135
9 8.800000 9.000000 0.0 0.450135
10 8.800000 9.000000 0.0 0.450136
1 8.800000 9.200000 0.0 0.401288
2 8.800000 9.200000 0.0 0.401288
3 8.800000 9.200000 0.0 0.401288
4 8.800000 9.200000 0.0 0.401288
5 8.800000 9.200000 0.0 0.401288
6 8.800000 9.200000 0.0 0.401288
7 8.800000 9.200000 0.0 0.401288
8 8.800000 9.200000 0.0 0.401288
9 8.800000 9.200000 0.0 0.401288
10 8.800000 9.200000 0.0 0.401288
1 8.800000 9.400000 0.0 0.354325
2 8.800000 9.400000 0.0 0.354325
3 8.800000 9.400000 0.0 0.354325
4 8.800000 9.400000 0.0 0.354325
5 8.800000 9.400000 0.0 0.354325
6 8.800000 9.400000 0.0 0.354325
7 8.800000 9.400000 0.0 0.354325
8 8.800000 9.400000 0.0 0.354325
9 8.800000 9.400000 0.0 0.354325
10 8.800000 9.400000 0.0 0.354325
1 8.800000 9.600000 0.0 0.310011
2 8.800000 9.600000 0.0 0.310011
3 8.800000 9.600000 0.0 0.310011
4 8.800000 9.600000 0.0 0.310011
5 8.800000 9.600000 0.0 0.310011
6 8.800000 9.600000 0.0 0.310011
7 8.800000 9.600000 0.0 0.310011
8 8.800000 9.600000 0.0 0.310011
9 8.800000 9.600000 0.0 0.310011
10 8.800000 9.600000 0.0 0.310011
1 8.800000 9.800000 0.0 0.26893
2 8.800000 9.800000 0.0 0.268931
3 8.800000 9.800000 0.0 0.268931
4 8.800000 9.800000 0.0 0.268931
5 8.800000 9.800000 0.0 0.268931
6 8.800000 9.800000 0.0 0.26893
7 8.800000 9.800000 0.0 0.26893
8 8.800000 9.800000 0.0 0.26893
9 8.800000 9.800000 0.0 0.26893
10 8.800000 9.800000 0.0 0.26893
1 8.800000 10.000000 0.0 0.231467
2 8.800000 10.000000 0.0 0.231467
3 8.800000 10.000000 0.0 0.231467
4 8.800000 10.000000 0.0 0.231467
5 8.800000 10.000000 0.0 0.231467
6 8.800000 10.000000 0.0 0.231467
7 8.800000 10.000000 0.0 0.231467
8 8.800000 10.000000 0.0 0.231467
9 8.800000 10.000000 0.0 0.231467
10 8.800000 10.000000 0.0 0.231467
1 9.000000 -10.000000 0.0 0.999877
2 9.000000 -10.000000 0.0 0.999877
3 9.000000 -10.000000 0.0 0.999877
4 9.000000 -10.000000 0.0 0.999877
5 9.000000 -10.000000 0.0 0.999877
6 9.000000 -10.000000 0.0 0.999877
7 9.000000 -10.000000 0.0 0.999877
8 9.000000 -10.000000 0.0 0.999877
9 9.000000 -10.000000 0.0 0.999877
10 9.000000 -10.000000 0.0 0.999877
1 9.000000 -9.800000 0.0 0.999877
2 9.000000 -9.800000 0.0 0.999876
3 9.000000 -9.800000 0.0 0.999876
4 9.000000 -9.800000 0.0 0.999877
5 9.000000 -9.800000 0.0 0.999877
6 9.000000 -9.800000 0.0 0.999877
7 9.000000 -9.800000 0.0 0.999877
8 9.000000 -9.800000 0.0 0.999877
9 9.000000 -9.800000 0.0 0.999877
10 9.000000 -9.800000 0.0 0.999877
1 9.000000 -9.600000 0.0 0.999877
2 9.000000 -9.600000 0.0 0.999877
3 9.000000 -9.600000 0.0 0.999877
4 9.000000 -9.600000 0.0 0.999876
5 9.000000 -9.600000 0.0 0.999876
6 9.000000 -9.600000 0.0 0.999877
7 9.000000 -9.600000 0.0 0.999877
8 9.000000 -9.600000 0.0 0.999877
9 9.000000 -9.600000 0.0 0.999877
10 9.000000 -9.600000 0.0 0.999877
1 9.000000 -9.400000 0.0 0.999877
2 9.000000 -9.400000 0.0 0.999877
3 9.000000 -9.400000 0.0 0.999877
4 9.000000 -9.400000 0.0 0.999877
5 9.000000 -9.400000 0.0 0.999876
6 9.000000 -9.400000 0.0 0.999877
7 9.000000 -9.400000 0.0 0.999877
8 9.000000 -9.400000 0.0 0.999877
9 9.000000 -9.400000 0.0 0.999877
10 9.000000 -9.400000 0.0 0.999876
1 9.000000 -9.200000 0.0 0.999877
2 9.000000 -9.200000 0.0 0.999877
3 9.000000 -9.200000 0.0 0.999876
4 9.000000 -9.200000 0.0 0.999877
5 9.000000 -9.200000 0.0 0.999877
6 9.000000 -9.200000 0.0 0.999877
7 9.000000 -9.200000 0.0 0.999876
8 9.000000 -9.200000 0.0 0.999877
9 9.000000 -9.200000 0.0 0.999877
10 9.000000 -9.200000 0.0 0.999877
1 9.000000 -9.000000 0.0 0.999877
2 9.000000 -9.000000 0.0 0.999876
3 9.000000 -9.000000 0.0 0.999876
4 9.000000 -9.000000 0.0 0.999876
5 9.000000 -9.000000 0.0 0.999877
6 9.000000 -9.000000 0.0 0.999877
7 9.000000 -9.000000 0.0 0.999876
8 9.000000 -9.000000 0.0 0.999877
9 9.000000 -9.000000 0.0 0.999876
10 9.000000 -9.000000 0.0 0.999876
1 9.000000 -8.800000 0.0 0.999877
2 9.000000 -8.800000 0.0 0.999877
3 9.000000 -8.800000 0.0 0.999876
4 9.000000 -8.800000 0.0 0.999877
5 9.000000 -8.800000 0.0 0.999877
6 9.000000 -8.800000 0.0 0.999877
7 9.000000 -8.800000 0.0 0.999877
8 9.000000 -8.800000 0.0 0.999876
9 9.000000 -8.800000 0.0 0.999877
10 9.000000 -8.800000 0.0 0.999877
1 9.000000 -8.600000 0.0 0.999877
2 9.000000 -8.600000 0.0 0.999877
3 9.000000 -8.600000 0.0 0.999877
4 9.000000 -8.600000 0.0 0.999877
5 9.000000 -8.600000 0.0 0.999876
6 9.000000 -8.600000 0.0 0.999876
7 9.000000 -8.600000 0.0 0.999876
8 9.000000 -8.600000 0.0 0.999877
9 9.000000 -8.600000 0.0 0.999877
10 9.000000 -8.600000 0.0 0.999877
1 9.000000 -8.400000 0.0 0.999877
2 9.000000 -8.400000 0.0 0.999877
3 9.000000 -8.400000 0.0 0.999877
4 9.000000 -8.400000 0.0 0.999877
5 9.000000 -8.400000 0.0 0.999877
6 9.000000 -8.400000 0.0 0.999877
7 9.000000 -8.400000 0.0 0.999877
8 9.000000 -8.400000 0.0 0.999876
9 9.000000 -8.400000 0.0 0.999877
10 9.000000 -8.400000 0.0 0.999877
1 9.000000 -8.200000 0.0 0.999877
2 9.000000 -8.200000 0.0 0.999877
3 9.000000 -8.200000 0.0 0.999877
4 9.000000 -8.200000 0.0 0.999877
5 9.000000 -8.200000 0.0 0.999877
6 9.000000 -8.200000 0.0 0.999877
7 9.000000 -8.200000 0.0 0.999877
8 9.000000 -8.200000 0.0 0.999877
9 9.000000 -8.200000 0.0 0.999877
10 9.000000 -8.200000 0.0 0.999877
1 9.000000 -8.000000 0.0 0.999876
2 9.000000 -8.000000 0.0 0.999877
3 9.000000 -8.000000 0.0 0.999877
4 9.000000 -8.000000 0.0 0.999877
5 9.000000 -8.000000 0.0 0.999876
6 9.000000 -8.000000 0.0 0.999877
7 9.000000 -8.000000 0.0 0.999877
8 9.000000 -8.000000 0.0 0.999876
9 9.000000 -8.000000 0.0 0.999877
10 9.000000 -8.000000 0.0 0.999877
1 9.000000 -7.800000 0.0 0.999877
2 9.000000 -7.800000 0.0 0.999877
3 9.000000 -7.800000 0.0 0.999877
4 9.000000 -7.800000 0.0 0.999876
5 9.000000 -7.800000 0.0 0.999877
6 9.000000 -7.800000 0.0 0.999877
7 9.000000 -7.800000 0.0 0.999877
8 9.000000 -7.800000 0.0 0.999877
9 9.000000 -7.800000 0.0 0.999876
10 9.000000 -7.800000 0.0 0.999877
1 9.000000 -7.600000 0.0 0.999876
2 9.000000 -7.600000 0.0 0.999877
3 9.000000 -7.600000 0.0 0.999877
4 9.000000 -7.600000 0.0 0.999876
5 9.000000 -7.600000 0.0 0.999876
6 9.000000 -7.600000 0.0 0.999876
7 9.000000 -7.600000 0.0 0.999877
8 9.000000 -7.600000 0.0 0.999876
9 9.000000 -7.600000 0.0 0.999877
10 9.000000 -7.600000 0.0 0.999877
1 9.000000 -7.400000 0.0 0.999877
2 9.000000 -7.400000 0.0 0.999876
3 9.000000 -7.400000 0.0 0.999877
4 9.000000 -7.400000 0.0 0.999877
5 9.000000 -7.400000 0.0 0.999876
6 9.000000 -7.400000 0.0 0.999876
7 9.000000 -7.400000 0.0 0.999877
8 9.000000 -7.400000 0.0 0.999877
9 9.000000 -7.400000 0.0 0.999876
10 9.000000 -7.400000 0.0 0.999877
1 9.000000 -7.200000 0.0 0.999876
2 9.000000 -7.200000 0.0 0.999876
3 9.000000 -7.200000 0.0 0.999876
4 9.000000 -7.200000 0.0 0.999876
5 9.000000 -7.200000 0.0 0.999876
6 9.000000 -7.200000 0.0 0.999876
7 9.000000 -7.200000 0.0 0.999877
8 9.000000 -7.200000 0.0 0.999876
9 9.000000 -7.200000 0.0 0.999876
10 9.000000 -7.200000 0.0 0.999876
1 9.000000 -7.000000 0.0 0.999876
2 9.000000 -7.000000 0.0 0.999876
3 9.000000 -7.000000 0.0 0.999876
4 9.000000 -7.000000 0.0 0.999876
5 9.000000 -7.000000 0.0 0.999876
6 9.000000 -7.000000 0.0 0.999877
7 9.000000 -7.000000 0.0 0.999877
8 9.000000 -7.000000 0.0 0.999877
9 9.000000 -7.000000 0.0 0.999877
10 9.000000 -7.000000 0.0 0.999877
1 9.000000 -6.800000 0.0 0.999876
2 9.000000 -6.800000 0.0 0.999877
3 9.000000 -6.800000 0.0 0.999877
4 9.000000 -6.800000 0.0 0.999876
5 9.000000 -6.800000 0.0 0.999876
6 9.000000 -6.800000 0.0 0.999876
7 9.000000 -6.800000 0.0 0.999877
8 9.000000 -6.800000 0.0 0.999877
9 9.000000 -6.800000 0.0 0.999876
10 9.000000 -6.800000 0.0 0.999876
1 9.000000 -6.600000 0.0 0.999876
2 9.000000 -6.600000 0.0 0.999876
3 9.000000 -6.600000 0.0 0.999876
4 9.000000 -6.600000 0.0 0.999876
5 9.000000 -6.600000 0.0 0.999876
6 9.000000 -6.600000 0.0 0.999876
7 9.000000 -6.600000 0.0 0.999876
8 9.000000 -6.600000 0.0 0.999877
9 9.000000 -6.600000 0.0 0.999877
10 9.000000 -6.600000 0.0 0.999877
1 9.000000 -6.400000 0.0 0.999876
2 9.000000 -6.400000 0.0 0.999876
3 9.000000 -6.400000 0.0 0.999876
4 9.000000 -6.400000 0.0 0.999876
5 9.000000 -6.400000 0.0 0.999876
6 9.000000 -6.400000 0.0 0.999876
7 9.000000 -6.400000 0.0 0.999876
8 9.000000 -6.400000 0.0 0.999876
9 9.000000 -6.400000 0.0 0.999876
10 9.000000 -6.400000 0.0 0.999876
1 9.000000 -6.200000 0.0 0.999876
2 9.000000 -6.200000 0.0 0.999876
3 9.000000 -6.200000 0.0 0.999876
4 9.000000 -6.200000 0.0 0.999876
5 9.000000 -6.200000 0.0 0.999876
6 9.000000 -6.200000 0.0 0.999876
7 9.000000 -6.200000 0.0 0.999876
8 9.000000 -6.200000 0.0 0.999876
9 9.000000 -6.200000 0.0 0.999876
10 9.000000 -6.200000 0.0 0.999876
1 9.000000 -6.000000 0.0 0.999876
2 9.000000 -6.000000 0.0 0.999876
3 9.000000 -6.000000 0.0 0.999876
4 9.000000 -6.000000 0.0 0.999876
5 9.000000 -6.000000 0.0 0.999876
6 9.000000 -6.000000 0.0 0.999876
7 9.000000 -6.000000 0.0 0.999876
8 9.000000 -6.000000 0.0 0.999876
9 9.000000 -6.000000 0.0 0.999876
10 9.000000 -6.000000 0.0 0.999876
1 9.000000 -5.800000 0.0 0.999876
2 9.000000 -5.800000 0.0 0.999876
3 9.000000 -5.800000 0.0 0.999876
4 9.000000 -5.800000 0.0 0.999876
5 9.000000 -5.800000 0.0 0.999876
6 9.000000 -5.800000 0.0 0.999876
7 9.000000 -5.800000 0.0 0.999876
8 9.000000 -5.800000 0.0 0.999876
9 9.000000 -5.800000 0.0 0.999876
10 9.000000 -5.800000 0.0 0.999876
1 9.000000 -5.600000 0.0 0.999876
2 9.000000 -5.600000 0.0 0.999876
3 9.000000 -5.600000 0.0 0.999876
4 9.000000 -5.600000 0.0 0.999876
5 9.000000 -5.600000 0.0 0.999876
6 9.000000 -5.600000 0.0 0.999876
7 9.000000 -5.600000 0.0 0.999876
8 9.000000 -5.600000 0.0 0.999876
9 9.000000 -5.600000 0.0 0.999876
10 9.000000 -5.600000 0.0 0.999876
1 9.000000 -5.400000 0.0 0.999876
2 9.000000 -5.400000 0.0 0.999876
3 9.000000 -5.400000 0.0 0.999876
4 9.000000 -5.400000 0.0 0.999876
5 9.000000 -5.400000 0.0 0.999876
6 9.000000 -5.400000 0.0 0.999876
7 9.000000 -5.400000 0.0 0.999876
8 9.000000 -5.400000 0.0 0.999876
9 9.000000 -5.400000 0.0 0.999876
10 9.000000 -5.400000 0.0 0.999876
1 9.000000 -5.200000 0.0 0.999876
2 9.000000 -5.200000 0.0 0.999876
3 9.000000 -5.200000 0.0 0.999876
4 9.000000 -5.200000 0.0 0.999876
5 9.000000 -5.200000 0.0 0.999876
6 9.000000 -5.200000 0.0 0.999876
7 9.000000 -5.200000 0.0 0.999876
8 9.000000 -5.200000 0.0 0.999876
9 9.000000 -5.200000 0.0 0.999876
10 9.000000 -5.200000 0.0 0.999876
1 9.000000 -5.000000 0.0 0.999876
2 9.000000 -5.000000 0.0 0.999876
3 9.000000 -5.000000 0.0 0.999876
4 9.000000 -5.000000 0.0 0.999876
5 9.000000 -5.000000 0.0 0.999876
6 9.000000 -5.000000 0.0 0.999876
7 9.000000 -5.000000 0.0 0.999876
8 9.000000 -5.000000 0.0 0.999876
9 9.000000 -5.000000 0.0 0.999876
10 9.000000 -5.000000 0.0 0.999876
1 9.000000 -4.800000 0.0 0.999876
2 9.000000 -4.800000 0.0 0.999876
3 9.000000 -4.800000 0.0 0.999876
4 9.000000 -4.800000 0.0 0.999876
5 9.000000 -4.800000 0.0 0.999876
6 9.000000 -4.800000 0.0 0.999876
7 9.000000 -4.800000 0.0 0.999876
8 9.000000 -4.800000 0.0 0.999876
9 9.000000 -4.800000 0.0 0.999876
10 9.000000 -4.800000 0.0 0.999876
1 9.000000 -4.600000 0.0 0.999875
2 9.000000 -4.600000 0.0 0.999875
3 9.000000 -4.600000 0.0 0.999875
4 9.000000 -4.600000 0.0 0.999875
5 9.000000 -4.600000 0.0 0.999875
6 9.000000 -4.600000 0.0 0.999875
7 9.000000 -4.600000 0.0 0.999876
8 9.000000 -4.600000 0.0 0.999875
9 9.000000 -4.600000 0.0 0.999875
10 9.000000 -4.600000 0.0 0.999875
1 9.000000 -4.400000 0.0 0.999875
2 9.000000 -4.400000 0.0 0.999875
3 9.000000 -4.400000 0.0 0.999875
4 9.000000 -4.400000 0.0 0.999875
5 9.000000 -4.400000 0.0 0.999875
6 9.000000 -4.400000 0.0 0.999875
7 9.000000 -4.400000 0.0 0.999875
8 9.000000 -4.400000 0.0 0.999875
9 9.000000 -4.400000 0.0 0.999875
10 9.000000 -4.400000 0.0 0.999875
1 9.000000 -4.200000 0.0 0.999875
2 9.000000 -4.200000 0.0 0.999875
3 9.000000 -4.200000 0.0 0.999875
4 9.000000 -4.200000 0.0 0.999875
5 9.000000 -4.200000 0.0 0.999875
6 9.000000 -4.200000 0.0 0.999875
7 9.000000 -4.200000 0.0 0.999875
8 9.000000 -4.200000 0.0 0.999875
9 9.000000 -4.200000 0.0 0.999875
10 9.000000 -4.200000 0.0 0.999875
1 9.000000 -4.000000 0.0 0.999874
2 9.000000 -4.000000 0.0 0.999874
3 9.000000 -4.000000 0.0 0.999874
4 9.000000 -4.000000 0.0 0.999874
5 9.000000 -4.000000 0.0 0.999874
6 9.000000 -4.000000 0.0 0.999874
7 9.000000 -4.000000 0.0 0.999874
8 9.000000 -4.000000 0.0 0.999874
9 9.000000 -4.000000 0.0 0.999874
10 9.000000 -4.000000 0.0 0.999874
1 9.000000 -3.800000 0.0 0.999874
2 9.000000 -3.800000 0.0 0.999874
3 9.000000 -3.800000 0.0 0.999874
4 9.000000 -3.800000 0.0 0.999874
5 9.000000 -3.800000 0.0 0.999874
6 9.000000 -3.800000 0.0 0.999874
7 9.000000 -3.800000 0.0 0.999874
8 9.000000 -3.800000 0.0 0.999874
9 9.000000 -3.800000 0.0 0.999874
10 9.000000 -3.800000 0.0 0.999874
1 9.000000 -3.600000 0.0 0.999873
2 9.000000 -3.600000 0.0 0.999873
3 9.000000 -3.600000 0.0 0.999873
4 9.000000 -3.600000 0.0 0.999873
5 9.000000 -3.600000 0.0 0.999873
6 9.000000 -3.600000 0.0 0.999873
7 9.000000 -3.600000 0.0 0.999873
8 9.000000 -3.600000 0.0 0.999873
9 9.000000 -3.600000 0.0 0.999873
10 9.000000 -3.600000 0.0 0.999873
1 9.000000 -3.400000 0.0 0.999873
2 9.000000 -3.400000 0.0 0.999872
3 9.000000 -3.400000 0.0 0.999873
4 9.000000 -3.400000 0.0 0.999872
5 9.000000 -3.400000 0.0 0.999872
6 9.000000 -3.400000 0.0 0.999873
7 9.000000 -3.400000 0.0 0.999873
8 9.000000 -3.400000 0.0 0.999873
9 9.000000 -3.400000 0.0 0.999872
10 9.000000 -3.400000 0.0 0.999873
1 9.000000 -3.200000 0.0 0.999871
2 9.000000 -3.200000 0.0 0.999872
3 9.000000 -3.200000 0.0 0.999871
4 9.000000 -3.200000 0.0 0.999871
5 9.000000 -3.200000 0.0 0.999872
6 9.000000 -3.200000 0.0 0.999872
7 9.000000 -3.200000 0.0 0.999872
8 9.000000 -3.200000 0.0 0.999872
9 9.000000 -3.200000 0.0 0.999872
10 9.000000 -3.200000 0.0 0.999872
