x,mean,std_dev,significant_digits,true_value,abs_error,ulp_error
3.0,2.996362543106079,1.1983506439925066e-07,7.3980104458057205,2.9963626861572266,1.4305114737211966e-07,0.599999999627471
3.1,3.097373342514038,1.1983506417604045e-07,7.412409643489115,3.0973732471466064,9.536743172944284e-08,0.40000000037252903
3.2,3.198130488395691,1.223061504465525e-07,7.417447882536985,3.1981303691864014,1.1920928955078125e-07,0.5
3.3,3.2986886739730834,1.7122861065771827e-07,7.284764996475726,3.2986888885498047,2.145767212802241e-07,0.900000000372529
3.4,3.399094247817993,1.1983506439925066e-07,7.452779292973919,3.3990941047668457,1.4305114737211966e-07,0.599999999627471
3.5,3.499383842945099,1.1667263126804543e-07,7.477022589867246,3.4993836879730225,1.5497207650483347e-07,0.650000000372529
3.6,3.599587309360504,1.2169308294852092e-07,7.470986818431957,3.5995872020721436,1.0728836041806744e-07,0.44999999925494194
3.7,3.699728310108185,1.5226992932760837e-07,7.385555686613212,3.69972825050354,5.960464477539063e-08,0.25
3.8,3.7998238444328307,1.3998578759141118e-07,7.433679518600282,3.799823760986328,8.344650259672903e-08,0.34999999962747097
3.9,3.899887907505035,1.21693083175192e-07,7.505786230117657,3.899888038635254,1.3113021912758427e-07,0.5500000026077032
4.0,3.9999297857284546,1.223061506743655e-07,7.514604069950437,3.999929904937744,1.1920928955078125e-07,0.5
